,id,dist,baseh,basemu,basemed,basestd,scaledh,scaledmu,scaledmed,scaledstd,taille,bins,e_base,e_scale
271,norm_240_3_870.0,norm,3.2501661892984166,2.9466350711570937,2.8695622685488433,0.8996778960124635,7.904517647676152,0.4690770227519533,0.4556162492466089,0.15712884410787284,240,15,0.8319061181164675,2.0232247241735166
272,norm_240_3_1630.0,norm,3.5080358636388334,3.088571148478855,3.090714711517709,1.6571156805705063,7.902934342118,0.4680327478832681,0.4682800412796206,0.19117411401924317,240,15,0.8979099306189909,2.0228194644101816
273,norm_240_3_2400.0,norm,3.3220059229307615,2.9393865662030323,2.921648108306618,2.5909161609123874,7.904085152583771,0.46261003040025095,0.4614717884548313,0.1662539928012891,240,15,0.8502940744398658,2.023114023583931
274,norm_240_3_3170.0,norm,3.3689670090670583,2.8108317079692084,2.762570093803838,3.1612375778556325,7.904536482444473,0.4072549912654818,0.40448471069395464,0.1814592237612849,240,15,0.862314141290236,2.023229545083614
275,norm_240_3_3930.0,norm,3.5824085948960036,3.273405868467012,3.434278213711437,4.201543382152642,7.902158294418477,0.48410912398916445,0.491891129174154,0.20324458088301475,240,15,0.9169462280112874,2.022620828773854
276,norm_240_3_4700.0,norm,3.439139819240733,2.7121994685034294,2.7317143459823314,4.528313767467296,7.902762672086969,0.5116968888204767,0.5124703807764615,0.1794843076569257,240,15,0.8802754351776438,2.0227755240881202
277,norm_240_3_5470.0,norm,3.3368237253946695,3.2114525947578563,2.582833194721559,5.579788568271601,7.904015572595013,0.46339445672796553,0.44421809939822493,0.17021431314941843,240,15,0.8540868098905497,2.023096214027442
278,norm_240_3_6230.0,norm,3.5011688886178134,2.6526250484103526,2.5520621955778244,6.490402041054849,7.902659194271261,0.483997531777822,0.48110712756913837,0.1865488582225786,240,15,0.8961522732561924,2.0227490381108
279,norm_240_3_7000.0,norm,3.356368825008366,3.180634849954626,2.875397229650103,7.001239976718485,7.904466865522073,0.4325647394912083,0.42528247303503663,0.1670334573543076,240,15,0.8590895349823825,2.0232117260736633
280,norm_240_4_100.0,norm,3.2780134520290045,3.9935064674385763,4.004736168478642,0.09982592586660903,7.902017074138707,0.5942784162097229,0.6128253132214128,0.16487181266347806,240,15,0.8390338484813488,2.0225846823099807
281,norm_240_4_1760.0,norm,3.045930649350395,4.019353975274672,4.042569352889409,1.7439275545817918,7.904371999614973,0.5328021702252397,0.5346279499506741,0.1371516597585255,240,15,0.7796303927154058,2.0231874443834603
282,norm_240_4_3410.0,norm,3.4893549970743,4.0554923969032215,4.141934748076986,3.524560206544656,7.903238257132179,0.48431551408776025,0.4888180882282456,0.18358586302992944,240,15,0.8931284129113973,2.022897253896921
283,norm_240_4_5070.0,norm,3.4433363800456247,4.045129263946034,3.674004087844294,5.137540499570586,7.90355060458586,0.44179794065108,0.4286526617742509,0.1819720325019003,240,15,0.8813495785922583,2.0229772017342196
284,norm_240_4_6720.0,norm,3.454702255138021,4.265673759852766,5.047558589040554,7.364807187383237,7.902502724156498,0.5181688612693679,0.5377434361106461,0.1843787781773076,240,15,0.8842587655311431,2.022708988329283
285,norm_240_4_8380.0,norm,3.343649027785972,4.058151878674628,4.065840298577123,7.27451254777375,7.903586114148967,0.4792464671599339,0.4794277924319247,0.17156359603844046,240,15,0.8558338008093572,2.0229862906918545
286,norm_240_4_10030.0,norm,3.516668928575465,4.366114548527507,4.5521135992623485,10.234903177148414,7.902593727831008,0.47984362187942803,0.48329833161448554,0.1901010758053428,240,15,0.9001196328682262,2.0227322814500615
287,norm_240_4_11690.0,norm,3.6236912598449615,3.59068882881928,3.8908751101351458,10.49460217736725,7.9009033576838235,0.530809949598183,0.5367156700921195,0.2064657548070067,240,15,0.9275128573905081,2.0222996176459906
288,norm_240_4_13340.0,norm,3.322088653084604,5.2784088931850865,4.110901248424214,14.335424234140822,7.904227600560665,0.45420756520121697,0.4407993594772257,0.16463473976773707,240,15,0.8503152498866355,2.023150484286735
289,norm_240_4_15000.0,norm,3.435664723662696,4.833792575851404,4.855755734250212,15.038220396618872,7.902279907936582,0.5278228516713076,0.5280849030162642,0.17942710283878405,240,15,0.8793859565774642,2.022651956729738
